Category,Adult,Adult,Adult,Arts,Arts,Arts,Business,Business,Business,Computers,Computers,Computers,Games,Games,Games,Health,Health,Health,Home,Home,Home,Kids_and_Teens,Kids_and_Teens,Kids_and_Teens,News,News,News,Recreation,Recreation,Recreation,Reference,Reference,Reference,Regional,Regional,Regional,Science,Science,Science,Shopping,Shopping,Shopping,Society,Society,Society,Sports,Sports,Sports,BLOCK,BLOCK,BLOCK
Bidders,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median,mean,std_dev,median
criteo,0.0,0.0,0.0,0.22214053074518839,0.03310020442969222,0.21796733140945443,1.0942842543125153,0.8895008897150064,0.5250570774078369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05270941990117232,0.028219571983026458,0.040176246315240874,0.0,0.0,0.0,0.0,0.0,0.0,1.6742994058877234,6.17135233245939,0.06616231054067612,0.0,0.0,0.0,0.05978032946586609,0.018927593388625652,0.05364891886711121,0.16976620902617773,0.11228442682223201,0.16730095446109775,49.370559600110255,169.66991487727617,0.3415651619434357,0.0571819142334991,0.0199510928334751,0.05170584842562676,0.0,0.0,0.0,0.0,0.0,0.0
openx,0.24530666666666667,0.1720389235027934,0.1643,0.8985980000000001,1.861537921299483,0.1386,0.342715,0.39906517885553483,0.2162,122.02776,383.87745844852503,0.6971,1.3808457142857142,2.1524962450862035,0.21910000000000002,6.6024,8.881784197001252e-16,6.602399999999999,0.42416600000000004,0.5915284927744394,0.15591,0.89792,0.7372721352541557,1.4466999999999999,0.42146666666666666,0.6235237382988895,0.18365000000000004,1.080042857142857,0.5847965416576041,1.4466999999999999,0.9100311111111113,0.7548933803811038,1.4466999999999999,3.728945000000001,2.7912007271199615,4.1875,1.020976,0.7797538763892102,1.4466999999999999,67.696828,135.1360938946676,0.14104000000000003,0.5995600000000001,0.8448300198264738,0.2202,1.109097142857143,2.1371788646431895,0.2213,0.0,0.0,0.0
pubmatic,0.8399999999999999,0.6923691212063114,0.77,5.521666666666667,5.916466898035986,2.03,0.45466666666666666,0.34582975901767365,0.39,58.08036153846153,192.53766536095077,1.11,1.8179999999999998,2.3180069024918803,0.42000000000000004,0.5687500000000001,0.48138959014503,0.275,0.20799999999999996,0.09600000000000002,0.16,1.1219999999999999,0.6364400993023615,0.8500000000000001,0.7655555555555555,1.1943209238457653,0.47000000000000003,0.865,0.725,0.865,1.6669999999999998,2.2974814471503353,0.605,1.7199999999999998,2.7711189075894955,0.265,1.1749999999999998,1.8669828601248593,0.485,11.310400000000001,0.0,11.310400000000001,0.0,0.0,0.0,2.84,5.310425594997071,0.675,4.425137500000001,11.152723389708173,0.20500000000000002
appnexus,0.9147227142857144,1.2905149329556918,0.4863385,2.0477568749999997,1.434732264168862,1.3386595,0.8082254374999999,0.911536515789752,0.544839,1.9953245999999998,1.6775311698527609,1.790971,1.1799716249999999,1.6255448081530954,0.5789750000000001,1.4274968124999998,1.7474209684849202,1.0400449999999999,0.5185072500000002,0.5079435588332502,0.2517125,1.99903,1.686016128570172,0.9599755,1.0681800625,1.3331559330622893,0.9482135,0.7927673749999999,0.6679571800343824,0.7246215,0.9062325625,0.9549301569704566,0.5127535000000001,1.3235946923076922,2.1458393115278973,0.272301,2.163068,2.5864931092217454,1.2991099999999998,6.5825265,3.6147444999999983,6.582526499999998,1.8052387142857145,0.5599553415171898,1.7496,1.1144716000000001,1.190990631714893,1.0126899999999999,0.33247633333333343,0.33218070517214976,0.176375
appnexusAst,0.12401400000000001,0.03397789504957599,0.14804000000000003,0.6449914999999999,0.9334430174235329,0.14804000000000003,0.23362666666666662,0.12103782475830531,0.14804000000000003,1.7745034999999998,1.9049849559397445,1.007437,0.85692125,0.8232801091953378,0.5101225,0.8436379999999999,0.8938021989881205,0.5524340000000001,0.65267,0.928419970649059,0.14804000000000003,0.8348222499999999,0.8624621492130465,0.4659245000000001,0.37169700000000006,0.4382216027388426,0.14804000000000003,0.14804,2.7755575615628914e-17,0.14804000000000003,0.8518266666666665,0.9953046490173526,0.14804000000000003,0.379005,0.4000431147701457,0.14804000000000003,1.2161865,1.2432067148816202,0.719903,1.0696700000000001,0.7165046749789331,1.16577,0.23976,0.12971166794086028,0.14804000000000003,1.5173449999999997,2.220809580822949,0.28102000000000005,0.6758799999999999,0.9142456982671562,0.14804000000000003
ix,3.155216666666667,3.569654101084429,1.825,1.5262312499999997,2.3854322018553447,0.3350000000000001,1.7899999999999998,3.727360930917924,0.11620000000000003,0.6128571428571429,0.8283968318507792,0.11620000000000003,1.7927090909090908,2.4875361985322475,0.29000000000000004,0.9583285714285712,2.997975605168206,0.11620000000000003,0.2955600000000001,0.27954503226969835,0.14,2.7790153846153847,6.735413503821099,0.39840000000000003,1.716892857142857,3.1253266209799775,0.3044,0.24642142857142854,0.2606079901707089,0.11205,1.7935933333333332,3.267136906521604,0.166,3.0675000000000003,4.4792375188194695,0.6200000000000001,3.084658823529412,7.641520633706574,0.1328,1.5940583333333334,4.567921939178751,0.17015000000000002,3.858,4.802942431468443,1.8800000000000001,4.65591111111111,5.832290160523841,1.47,0.6852222222222222,0.9721019068410217,0.29000000000000004
rubicon,1.6420229999999998,1.0311739562770192,0.9249390000000001,0.8051890899999999,0.7692408155206358,0.49241896,0.4694617066666666,0.36487994940897794,0.54841864,2.870581650666667,2.8827316501271247,1.8513,0.9264885439999999,0.6579430957180049,0.57905672,0.4819829828571428,0.7247667179718839,0.12613568,0.41705229777777775,0.6514540616291948,0.15176700000000004,0.706715768888889,0.7508837626004721,0.509346,1.1193652879999998,0.6154152137505959,0.798597,0.47030518666666676,0.21297773340689014,0.5805905599999999,1.0113555600000002,0.8987199170216867,0.60127232,0.780219168,0.31581962962087873,0.5874792,1.3908678040000002,1.612032735291698,0.8722051599999998,0.8182052999999999,0.5252879552587374,0.5223543599999999,0.8537555314285715,0.44578114234906147,0.876366,1.8786766666666668,1.601448831932579,1.28646,5.573200000000001,0.0,5.573200000000001
trustx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4314999999999998,0.0,1.4314999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000004,2.220446049250313e-16,1.7500000000000002,0.0,0.0,0.0,1.7500000000000004,2.220446049250313e-16,1.7500000000000002,1.7500000000000004,2.220446049250313e-16,1.7500000000000002,0.0,0.0,0.0,1.7500000000000004,2.220446049250313e-16,1.7500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonobi,0.0,0.0,0.0,0.0,0.0,0.0,1.8100000000000003,2.220446049250313e-16,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,4.39,0.0,4.39,0.0,0.0,0.0,14.59,0.0,14.59,0.0,0.0,0.0,19.56,0.0,19.56,11.39,0.0,11.39,5.34,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sovrn,0.02374547012150288,3.469446951953614e-18,0.023745470121502875,0.5428227350607513,0.5190772649392486,0.5428227350607514,0.11709432726932895,0.0066238567107186445,0.11943621426820755,0.5428227350607513,0.5190772649392486,0.5428227350607514,0.5477338447727261,0.5141661552272735,0.5477338447727262,1.0618999999999998,0.0,1.0618999999999998,0.19015640795469285,0.2922391671909785,0.11943621426820755,0.1837070935579863,0.2787537956267096,0.11943621426820755,0.5736980631033579,1.1734047427153922,0.032563764918595556,0.028900489993393418,0.004425957351234739,0.028403430804610254,0.18857067249796608,0.2998053929643652,0.11943621426820755,0.02374547012150288,3.469446951953614e-18,0.023745470121502875,0.2687253404717892,0.3132237609546141,0.11943621426820755,0.0,0.0,0.0,0.0,0.0,0.0,0.42533273011893036,0.5553159348584137,0.041652720235288154,1.0618999999999998,0.0,1.0618999999999998
conversant,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,0.0,0.0,0.0,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,3.7400000000000015,1.3322676295501878e-15,3.74,0.0,0.0,0.0
aol,0.0,0.0,0.0,0.12750000000000003,0.051000000000000004,0.15300000000000002,0.15300000000000002,0.0,0.15300000000000002,0.040375,0.012571669539086687,0.038250000000000006,0.019833333333333345,0.016027753706895083,0.0085,0.0,0.0,0.0,0.12094333333333333,0.05323397463608702,0.15300000000000002,0.12750000000000003,0.051000000000000004,0.15300000000000002,0.036833333333333336,0.024373254923287443,0.034,0.0,0.0,0.0,0.15300000000000002,0.0,0.15300000000000002,0.25411,0.23794152748101796,0.14608,0.15297800000000003,0.0735740607823165,0.15300000000000002,0.136,0.051,0.136,0.0,0.0,0.0,0.05816499999999998,0.02967619711148986,0.051000000000000004,0.0,0.0,0.0
33across,0.0,0.0,0.0,4.171939999999998,0.0,4.171939999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.799910400000001,4.440892098500626e-16,3.7999104000000004,0.0,0.0,0.0,4.4936056,8.881784197001252e-16,4.4936055999999995,0.0,0.0,0.0,1.5744159999999998,2.220446049250313e-16,1.574416,0.0,0.0,0.0,2.1792512,4.440892098500626e-16,2.1792512000000004,4.171939999999998,0.0,4.171939999999998,2.3864199999999998,0.0,2.3864199999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.171939999999998,0.0,4.171939999999998,0.0,0.0,0.0
indexExchange,0.0,0.0,0.0,4.6499999999999995,0.0,4.6499999999999995,0.0,0.0,0.0,6.299999999999999,8.881784197001252e-16,6.3,4.6499999999999995,0.0,4.6499999999999995,0.7999999999999999,1.1102230246251565e-16,0.8,0.7599999999999999,1.1102230246251565e-16,0.76,4.6499999999999995,0.0,4.6499999999999995,0.7599999999999999,1.1102230246251565e-16,0.76,0.33000000000000007,0.0,0.33000000000000007,3.600000000000001,8.881784197001252e-16,3.6,1.0999999999999999,2.220446049250313e-16,1.1,1.1200000000000003,2.220446049250313e-16,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.4800000000000002,2.220446049250313e-16,1.48,2.6200000000000006,4.440892098500626e-16,2.62
triplelift,2.345,1.8069999999999995,2.3449999999999998,0.0,0.0,0.0,1.8940000000000003,0.8709867966852312,1.563,2.766666666666666,2.414798312258994,1.679,0.0,0.0,0.0,0.0,0.0,0.0,0.9134999999999999,1.1102230246251565e-16,0.9135,0.0,0.0,0.0,1.8870299999999998,2.220446049250313e-16,1.88703,0.0,0.0,0.0,4.194,8.881784197001252e-16,4.193999999999999,1.73565,2.220446049250313e-16,1.7356500000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.1239999999999997,1.764,2.124,0.0,0.0,0.0,0.0,0.0,0.0
smartadserver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14327843500000004,0.0,0.14327843500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.7047025619999999,0.361546795019585,0.9998026999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
